Date,Open,High,Low,Close
2024-01-02 00:00:00-05:00,466.1801558607712,467.67104154026663,464.5312929456736,466.6639404296875
2024-01-03 00:00:00-05:00,464.47208880839077,465.2224731989496,462.2407317555946,462.8528747558594
2024-01-04 00:00:00-05:00,462.36904000280646,464.99535512497806,461.1348710618091,461.3619689941406
2024-01-05 00:00:00-05:00,461.56931945202405,464.48197032202864,460.5227465585689,461.993896484375
2024-01-08 00:00:00-05:00,462.497392838746,468.737358160941,462.36903444945153,468.5892639160156
2024-01-09 00:00:00-05:00,465.8938341503119,468.9150773101143,465.3804307175815,467.8783874511719
2024-01-10 00:00:00-05:00,468.15484620647555,471.4031873412615,467.8685105714623,470.5244445800781
2024-01-11 00:00:00-05:00,471.54142470428786,472.06471116631076,466.2789412326644,470.317138671875
2024-01-12 00:00:00-05:00,471.78825680418487,472.538641211573,469.21132634893803,470.6429443359375
2024-01-16 00:00:00-05:00,469.24087651004356,470.57375475394394,467.0687272966704,468.9150390625
2024-01-17 00:00:00-05:00,465.84448398284644,466.8022002964971,463.9191683619671,466.30853271484375
2024-01-18 00:00:00-05:00,468.00675034480804,471.018110540101,466.43689105106813,470.455322265625
2024-01-19 00:00:00-05:00,471.6006379691473,476.6064345129822,470.50471039326055,476.3200988769531
2024-01-22 00:00:00-05:00,477.8801147683553,479.07478191108953,476.66568163793835,477.32720947265625
2024-01-23 00:00:00-05:00,477.88011902020645,478.96616363358476,476.77430841896955,478.7193298339844
2024-01-24 00:00:00-05:00,481.63194889493104,482.57978218606036,478.7390641862389,479.24261474609375
2024-01-25 00:00:00-05:00,481.4048692496808,482.1256347714462,479.24263294654105,481.84918212890625
2024-01-26 00:00:00-05:00,481.41474312518983,482.9253647024353,480.3780532680699,481.2370300292969
2024-01-29 00:00:00-05:00,481.5529512013382,485.19622007053465,481.0000459649739,485.048095703125
2024-01-30 00:00:00-05:00,484.3471056578816,485.3936784564474,483.9027928091556,484.6729431152344
2024-01-31 00:00:00-05:00,482.4316984426035,482.88586417703925,476.74463830989237,476.764404296875
2024-02-01 00:00:00-05:00,478.4922351786506,483.03398286271914,477.6727301365477,483.0043640136719
2024-02-02 00:00:00-05:00,483.44868477371125,489.76762415976845,483.10311142026165,488.08917236328125
2024-02-05 00:00:00-05:00,487.4474102917494,488.11879101006286,484.0213558722254,486.31195068359375
2024-02-06 00:00:00-05:00,487.26965055523016,488.0595367833383,485.81826662535263,487.7238464355469
2024-02-07 00:00:00-05:00,490.0045518319189,492.21617284383666,489.08630727690263,491.7916259765625
2024-02-08 00:00:00-05:00,491.79163516342265,492.3938951308885,490.96227726846075,492.00885009765625
2024-02-09 00:00:00-05:00,492.522290239314,495.2966997559639,492.1767168912128,494.8524169921875
2024-02-12 00:00:00-05:00,494.82278896712546,497.12326669534986,493.9045443435202,494.63519287109375
2024-02-13 00:00:00-05:00,488.26685315552857,490.79442874266346,484.50510862424267,487.8225402832031
2024-02-14 00:00:00-05:00,490.4982209673877,492.74934382778594,488.13847557601355,492.25567626953125
2024-02-15 00:00:00-05:00,492.96660765600285,495.8397567457618,492.48279291179165,495.65216064453125
2024-02-16 00:00:00-05:00,495.3460431849908,496.5012084053193,492.4333925201601,493.18377685546875
2024-02-20 00:00:00-05:00,491.41646125471414,492.0977249314427,488.18788610101467,490.4686279296875
2024-02-21 00:00:00-05:00,489.1455641953795,491.0708495447921,487.3091052573801,490.9128723144531
2024-02-22 00:00:00-05:00,497.62678089180014,502.05002292256637,496.6492986389385,501.07257080078125
2024-02-23 00:00:00-05:00,502.8201508668299,503.66927474688947,500.677650507882,501.41815185546875
2024-02-26 00:00:00-05:00,501.86243730909985,502.30675017249405,499.45333716805663,499.5816955566406
2024-02-27 00:00:00-05:00,500.2827283438802,500.7368940723534,498.35741276516484,500.5097961425781
2024-02-28 00:00:00-05:00,498.930052540239,500.4406740976872,498.5647433597762,499.8482971191406
2024-02-29 00:00:00-05:00,501.6354108088416,503.28424374742,498.9498578140212,501.645263671875
2024-03-01 00:00:00-05:00,502.53384536187104,506.7892272310083,502.11915134955814,506.35479736328125
2024-03-04 00:00:00-05:00,505.54522807522517,507.6877284022875,505.51557909592907,505.811767578125
2024-03-05 00:00:00-05:00,503.7778960932873,504.23209197361217,498.51541280508394,500.75665283203125
2024-03-06 00:00:00-05:00,504.0839539761013,505.5847227034607,501.98095539502907,503.2940979003906
2024-03-07 00:00:00-05:00,506.6411452915095,509.3563168037257,503.353302550587,508.28997802734375
2024-03-08 00:00:00-05:00,508.9318203713958,511.6568148843625,504.6566421115184,505.2391662597656
2024-03-11 00:00:00-04:00,504.0148619441716,505.39712513817193,502.0599274855355,504.8047180175781
2024-03-12 00:00:00-04:00,506.9472340512346,510.82745387685145,504.3900095517075,510.2350769042969
2024-03-13 00:00:00-04:00,510.5608487149145,510.7385618048036,507.9740355251619,509.4352722167969
2024-03-14 00:00:00-04:00,510.4226292206427,510.5806365931989,505.33788929914175,508.4282531738281
2024-03-15 00:00:00-04:00,505.3134612139554,506.7891821054706,503.24352275506305,504.9371032714844
2024-03-18 00:00:00-04:00,509.06706203174264,510.5328388976783,507.5220360124236,507.93798828125
2024-03-19 00:00:00-04:00,507.23484938554435,511.0478762202208,506.21470542311687,510.76068115234375
2024-03-20 00:00:00-04:00,510.8201649625233,515.6235952416318,510.1367844875123,515.4849243164062
2024-03-21 00:00:00-04:00,518.36699741696,519.0800585017378,516.9011599936998,517.1884155273438
2024-03-22 00:00:00-04:00,517.0992120281103,517.5944134478647,515.9701382832161,516.2078857421875
2024-03-25 00:00:00-04:00,514.8113578960968,515.9503452837859,514.6231789481147,514.7816772460938
2024-03-26 00:00:00-04:00,516.2276907396113,516.5743680286249,513.4248940207962,513.8309326171875
2024-03-27 00:00:00-04:00,516.7030983621477,518.1887026536133,514.5043725770939,518.1490478515625
2024-03-28 00:00:00-04:00,518.1886586895948,519.5751863076914,517.7627927494331,518.0499877929688
2024-04-01 00:00:00-04:00,518.8027590135915,519.3474685092427,515.9701608272946,517.1487426757812
2024-04-02 00:00:00-04:00,513.2663177762124,513.9992061482893,511.52319924295534,513.860595703125
2024-04-03 00:00:00-04:00,512.7513266543715,515.9503689165954,512.7018186025061,514.4251098632812
2024-04-04 00:00:00-04:00,518.4957179374168,518.8423347541981,507.83897362907743,508.14599609375
2024-04-05 00:00:00-04:00,509.522719180666,515.4453094285954,509.0770257669934,513.45458984375
2024-04-08 00:00:00-04:00,514.1676256081136,515.1877090342433,512.9197084378011,513.74169921875
2024-04-09 00:00:00-04:00,515.5046666061,515.7522673105218,509.4136650975685,514.3359985351562
2024-04-10 00:00:00-04:00,508.55204074825735,511.20631315672546,507.1754267156435,509.1859130859375
2024-04-11 00:00:00-04:00,510.73088384992855,514.4944022173012,507.16545812281487,513.0286254882812
2024-04-12 00:00:00-04:00,509.4335032535515,510.86959945939657,504.1942637744547,505.9472961425781
2024-04-15 00:00:00-04:00,510.18622940720803,510.35458096734675,498.74705825509733,499.6087341308594
2024-04-16 00:00:00-04:00,500.0940425161087,501.63906862142886,497.39023171944945,498.69757080078125
2024-04-17 00:00:00-04:00,501.19337068329367,501.3617524735576,494.32988590556795,495.74615478515625
2024-04-18 00:00:00-04:00,497.1624259191068,499.29178596909605,493.7752349250522,494.72601318359375
2024-04-19 00:00:00-04:00,494.6467903221035,495.656990324727,489.1203256217564,490.4078674316406
2024-04-22 00:00:00-04:00,493.05222692904476,497.5585779345951,490.6752661850258,494.9241027832031
2024-04-23 00:00:00-04:00,496.96432609613043,501.2329598348073,494.73591974985015,500.79718017578125
2024-04-24 00:00:00-04:00,501.6984359256906,502.50065976928005,498.30136160286673,500.5594787597656
2024-04-25 00:00:00-04:00,494.3892945397056,499.43044149195106,492.7155112810887,498.6579284667969
2024-04-26 00:00:00-04:00,501.49049852500383,504.98661944192617,500.8467427053988,503.3821716308594
2024-04-29 00:00:00-04:00,505.1945668324085,505.8482363154036,502.3818264728115,505.16485595703125
2024-04-30 00:00:00-04:00,503.67928267381865,504.6696855468165,497.1624450683594,497.1624450683594
