Date,Open,High,Low,Close
2021-01-04 00:00:00-05:00,354.4571352854946,354.58937048174835,344.5499867633749,348.2994079589844
2021-01-05 00:00:00-05:00,347.64772509043775,351.80324762008,347.6004858848247,350.6982421875
2021-01-06 00:00:00-05:00,349.1682519915819,356.0343364100217,348.61103689124906,352.7948913574219
2021-01-07 00:00:00-05:00,355.20321492394925,358.79206857677997,355.02376935911104,358.0365295410156
2021-01-08 00:00:00-05:00,359.4437517738404,360.293740438384,356.14767148910244,360.0765380859375
2021-01-11 00:00:00-05:00,356.8560282898141,359.43432648129277,356.7332466955589,357.64935302734375
2021-01-12 00:00:00-05:00,357.83821031225625,358.7542877147807,355.44875395122926,357.724853515625
2021-01-13 00:00:00-05:00,357.6493445205451,359.69875950492474,356.85601980188494,358.688232421875
2021-01-14 00:00:00-05:00,359.44375650850293,359.95376124273423,357.0921144471634,357.4320983886719
2021-01-15 00:00:00-05:00,355.78881723171867,356.60102038015134,352.9366237836792,354.82550048828125
2021-01-19 00:00:00-05:00,357.31876819290676,358.15933207970585,355.8171148166169,357.6115417480469
2021-01-20 00:00:00-05:00,359.93479812649673,363.4103523132514,359.5381502563439,362.56036376953125
2021-01-21 00:00:00-05:00,363.12703972931473,363.5615020596326,361.9559455668181,362.89093017578125
2021-01-22 00:00:00-05:00,361.0115361313837,362.7870847270113,360.6243129740846,361.6065368652344
2021-01-25 00:00:00-05:00,362.35262661585836,363.3914856062101,357.4320827097761,363.0326232910156
2021-01-26 00:00:00-05:00,363.9959582912858,364.41151343720406,362.2298633321175,362.4659729003906
2021-01-27 00:00:00-05:00,359.0943314317917,359.18878102614696,351.34050106211924,353.6071472167969
2021-01-28 00:00:00-05:00,355.4487688435801,360.7092968563918,355.00491053153803,356.6482238769531
2021-01-29 00:00:00-05:00,354.75931365437236,355.7415374192345,347.8082337505287,349.50823974609375
2021-02-01 00:00:00-05:00,352.9554700157922,356.37433192810187,349.8010496651537,355.3260192871094
2021-02-02 00:00:00-05:00,358.5560062866703,361.9276580426692,355.4110393288535,360.3504333496094
2021-02-03 00:00:00-05:00,361.19097366462927,362.3809751058168,359.33988272875763,360.6337585449219
2021-02-04 00:00:00-05:00,361.68205909965525,364.7798153635223,360.74707446824027,364.73260498046875
2021-02-05 00:00:00-05:00,366.63094620451324,366.88593416029556,364.68540568329496,366.16815185546875
2021-02-08 00:00:00-05:00,367.64149894027054,368.859832458101,366.77263181556293,368.8126220703125
2021-02-09 00:00:00-05:00,367.9625927717028,369.17150146657843,367.5470664353014,368.5670471191406
2021-02-10 00:00:00-05:00,370.33312574278176,370.48423932295395,365.96982559494535,368.4064636230469
2021-02-11 00:00:00-05:00,369.50204652812033,369.9270553094596,366.5365251310788,369.0014953613281
2021-02-12 00:00:00-05:00,368.18925847315506,371.0697836142709,368.1136872726587,370.8242492675781
2021-02-16 00:00:00-05:00,372.07097568186157,372.2693285145749,369.7759970916795,370.5032043457031
2021-02-17 00:00:00-05:00,368.7276206446242,370.8431532530497,367.69815751509094,370.5881652832031
2021-02-18 00:00:00-05:00,367.9437054268512,369.76646438690864,366.1964888474002,369.01092529296875
2021-02-19 00:00:00-05:00,370.28600707939603,370.5787807066353,367.90600362961163,368.3593444824219
2021-02-22 00:00:00-05:00,365.5543024563739,367.97206230684793,365.2520752695719,365.5259704589844
2021-02-23 00:00:00-05:00,363.2876775592541,367.33932635600047,359.0754903751852,365.9698791503906
2021-02-24 00:00:00-05:00,364.86481708177973,370.4370258241427,363.8637148407786,370.0025634765625
2021-02-25 00:00:00-05:00,368.7181750810474,370.10650059110185,359.6232292725242,361.08709716796875
2021-02-26 00:00:00-05:00,362.9949220111465,364.15656285214834,357.2149633406795,359.2265930175781
2021-03-01 00:00:00-05:00,364.1659956975434,369.19986846147003,359.42492535101763,367.9342956542969
2021-03-02 00:00:00-05:00,368.1609277121821,368.39703727608014,364.5531666585479,365.06317138671875
2021-03-03 00:00:00-05:00,364.35485180138636,365.33704685993314,360.12375793467703,360.2276611328125
2021-03-04 00:00:00-05:00,360.0388097084294,362.6643473200026,351.21775846923066,355.76995849609375
2021-03-05 00:00:00-05:00,359.32099818975814,363.3821002932164,351.93551236972115,362.31488037109375
2021-03-08 00:00:00-05:00,363.2876679677055,366.13986147787006,360.2276968626301,360.5110168457031
2021-03-09 00:00:00-05:00,364.41156801809996,368.2459856754108,363.9015632040911,365.6582336425781
